,Accident Year,Pipeline Location,Pipeline Type,Liquid Type,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Public Evacuations,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,month,day
1325,2013,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BAYTOWN,HARRIS,TX,29.765054,-95.0124,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.1,0.0,0.1,YES,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,31
1326,2013,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",BREAUX BRIDGE,ST. MARTIN,LA,30.155076,-91.563535,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,5.0,0.0,5.0,NO,NO,YES,,20.0,2000.0,0.0,0.0,0.0,0.0,2020,8,1
1327,2013,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",TRIMONT,MARTIN,MN,43.78507,-94.624817,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.2,0.0,0.2,NO,NO,NO,0.0,42700.0,0.0,1200.0,2400.0,0.0,0.0,46300,8,1
1328,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,40.52243,-74.25384,INCORRECT OPERATION,OTHER INCORRECT OPERATION,80.0,80.0,0.0,NO,NO,YES,,5000.0,500.0,0.0,0.0,0.0,0.0,5500,8,1
1329,2013,ONSHORE,UNDERGROUND,CRUDE OIL,MCKITTRICK,KERN,CA,35.431862,-119.68993,CORROSION,EXTERNAL,10.65,10.65,0.0,NO,NO,,0.0,0.0,9600.0,0.0,32500.0,2000.0,0.0,44100,8,1
1330,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,GRIFFITH,LAKE,IN,41.51616,-87.44906,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,160.0,160.0,0.0,NO,NO,YES,0.0,180220.0,200.0,0.0,175000.0,481049.0,0.0,836469,8,3
1331,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SEYMOUR,JACKSON,IN,39.025586,-85.851089,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.7,0.7,0.0,NO,NO,NO,,3000.0,150.0,0.0,3000.0,3000.0,0.0,9150,8,4
1332,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CARSON,LOS ANGELES,CA,33.806255,-118.229308,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,130.0,130.0,0.0,NO,NO,NO,0.0,1010700.0,16380.0,0.0,0.0,1880000.0,0.0,2907080,8,5
1333,2013,ONSHORE,UNDERGROUND,CRUDE OIL,FOLEY,BENTON,MN,45.698036,-93.997047,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.24,0.24,0.0,NO,NO,YES,0.0,200.0,24.0,0.0,57138.0,3596.0,0.0,60958,8,6
1334,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,OREGON,LUCAS,OH,41.67284,-83.45352,CORROSION,INTERNAL,2.0,2.0,0.0,NO,NO,NO,,250.0,175.0,0.0,8775.0,919.0,0.0,10119,8,8
1335,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",VESTAL,BROOME,NY,42.1043,-75.9956,CORROSION,INTERNAL,2.5,2.5,0.0,NO,NO,,,1360.0,0.0,0.0,15360.0,36000.0,0.0,52720,8,8
1336,2013,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CONCORD,CONTRA COSTA,CA,38.003663,-122.056224,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",1.36,1.36,0.0,NO,NO,NO,0.0,392745.0,168.0,0.0,20000.0,15000.0,0.0,427913,8,8
1337,2013,ONSHORE,UNDERGROUND,CRUDE OIL,LIBERTY,LIBERTY,TX,30.02448,-94.79471,CORROSION,INTERNAL,0.5,0.0,0.5,NO,NO,NO,0.0,5000.0,53.0,0.0,1500.0,0.0,0.0,6553,8,9
1338,2013,ONSHORE,UNDERGROUND,CRUDE OIL,LONGVIEW,GREGG,TX,32.483217,-94.831033,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.48,0.48,0.0,YES,NO,NO,0.0,0.0,50.0,0.0,3800.0,1000.0,0.0,4850,8,10
1339,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AVENEL,MIDDLESEX,NJ,40.57741,-74.24819,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.6,0.6,0.0,NO,NO,YES,0.0,4000.0,75.0,0.0,8250.0,3000.0,0.0,15325,8,12
1340,2013,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ERIE,WHITESIDE,IL,41.697667,-90.098627,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,18400.0,0.0,18400.0,YES,YES,YES,32.0,200000.0,160000.0,50000.0,5000.0,50000.0,50000.0,515000,8,12
1341,2013,ONSHORE,UNDERGROUND,CRUDE OIL,AUSTIN,TRAVIS,TX,30.20382,-97.87389,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,7.6,7.6,0.0,NO,NO,YES,0.0,19000.0,800.0,0.0,14000.0,0.0,0.0,33800,8,13
1342,2013,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LITTLETON,WETZEL,WV,39.70808,-80.56138,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,11405.0,0.0,11405.0,NO,NO,YES,0.0,1500000.0,517350.0,0.0,400000.0,2500000.0,0.0,4917350,8,13
1343,2013,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LINDEN,UNION,NJ,40.605222,-74.23907,INCORRECT OPERATION,INCORRECT VALVE POSITION,1.85,1.83,0.02,NO,NO,NO,,0.0,0.0,0.0,2000.0,25000.0,0.0,27000,8,13
1344,2013,ONSHORE,TANK,CRUDE OIL,ALEXANDER,MCKENZIE,ND,47.934931,-103.647714,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,118.0,118.0,0.0,NO,NO,YES,0.0,2000.0,900.0,0.0,5000.0,10000.0,0.0,17900,8,15
1345,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",DECATUR,MACON,IL,39.789126,-89.104467,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.38,0.38,0.0,NO,NO,NO,0.0,40000.0,50.0,0.0,5920.0,0.0,0.0,45970,8,15
1346,2013,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NEEDVILLE,FORT BEND,TX,29.358902,-95.85094,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.0,0.0,0.0,YES,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,16
1347,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,LA GRANGE,FAYETTE,TX,29.950028,-96.850184,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,3.0,0.0,NO,NO,NO,0.0,1175.0,300.0,0.0,5100.0,600.0,0.0,7175,8,18
1348,2013,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LIVERMORE,HUMBOLDT,IA,42.854755,-94.159355,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,5.23,0.0,5.23,NO,NO,YES,,72000.0,422.0,2400.0,8000.0,30000.0,0.0,112822,8,19
1349,2013,ONSHORE,UNDERGROUND,CRUDE OIL,MEDICINE BOW,CARBON,WY,41.8458333,-106.2038889,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,6.0,6.0,0.0,NO,NO,NO,0.0,17000.0,500.0,0.0,4000.0,2000.0,0.0,23500,8,19
1350,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HOMINY,OSAGE,OK,36.346272,-96.38565,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,491.0,490.0,1.0,NO,NO,YES,0.0,18000.0,60000.0,2000.0,85000.0,136000.0,80000.0,381000,8,19
1351,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ASTON,DELEWARE COUNTY,PA,39.85162,-75.41714,CORROSION,EXTERNAL,0.95,0.95,0.0,NO,NO,NO,,1000.0,120.0,0.0,3500.0,0.0,0.0,4620,8,19
1352,2013,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MARYSVILLE,ST. CLAIR,MI,42.8842,-82.4943,INCORRECT OPERATION,INCORRECT VALVE POSITION,12.0,0.0,12.0,NO,NO,YES,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000,8,20
1353,2013,ONSHORE,UNDERGROUND,CRUDE OIL,HOUSTON,HARRIS,TX,29.705972,-95.237834,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",10.0,10.0,0.0,NO,NO,YES,0.0,184000.0,1500.0,0.0,1000.0,5000.0,93500.0,285000,8,20
1354,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,40.52243,-74.25384,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,6.0,6.0,0.0,NO,NO,YES,,0.0,0.0,0.0,500.0,1500.0,0.0,2000,8,21
1355,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,WARDA,FAYETTE,TX,30.04236,-96.91462,INCORRECT OPERATION,INCORRECT INSTALLATION,0.47,0.47,0.0,NO,NO,NO,0.0,0.0,50.0,0.0,3000.0,0.0,0.0,3050,8,21
1356,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",COFFEYVILLE,MONTGOMERY,KS,37.052386,-95.611575,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.6,0.6,0.0,NO,NO,NO,0.0,20000.0,0.0,0.0,0.0,20000.0,0.0,40000,8,22
1357,2013,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",EL DORADO,BUTLER,KS,37.79193,-96.88026,ALL OTHER CAUSES,MISCELLANEOUS,17.0,0.0,17.0,NO,NO,,,4000.0,5880.0,0.0,1000.0,0.0,0.0,10880,8,25
1358,2013,ONSHORE,UNDERGROUND,CRUDE OIL,MARTINSVILLE,CLARK,IL,39.3271159,-87.8981323,CORROSION,INTERNAL,273.0,273.0,0.0,NO,NO,YES,0.0,92500.0,27095.0,0.0,400000.0,0.0,0.0,519595,8,29
1359,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ABILENE,TAYLOR,TX,32.39482,-99.75808,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,1.0,1.0,0.0,NO,NO,NO,0.0,0.0,150.0,0.0,4500.0,0.0,0.0,4650,8,29
1360,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,HERMEIGH,SCURRY,TX,32.531983,-100.841964,CORROSION,INTERNAL,0.5,0.5,0.0,NO,NO,YES,0.0,100.0,50.0,0.0,750.0,375.0,0.0,1275,8,30
1361,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GALT,SULLIVAN,MO,40.203611,-93.326669,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.81,0.69,0.12,NO,NO,YES,0.0,232.0,18.0,0.0,0.0,0.0,0.0,250,8,31
1362,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",THREE RIVERS,LIVE OAK,TX,28.488488,-98.160559,CORROSION,EXTERNAL,2752.0,817.0,1935.0,NO,NO,YES,0.0,109184.0,217560.0,1045900.0,151051.0,200000.0,0.0,1723695,9,3
1363,2013,ONSHORE,UNDERGROUND,CRUDE OIL,PASADENA,HARRIS,TX,29.716471,-95.217226,ALL OTHER CAUSES,MISCELLANEOUS,20.0,20.0,0.0,NO,NO,NO,0.0,1000000.0,500.0,98500.0,101000.0,1500000.0,0.0,2700000,9,4
1364,2013,ONSHORE,UNDERGROUND,CRUDE OIL,ALEX,GRADY,OK,34.874565,-97.79908,CORROSION,INTERNAL,1.0,1.0,0.0,NO,NO,NO,0.0,0.0,100.0,0.0,0.0,100.0,0.0,200,9,4
1365,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SELMA,JOHNSTON,NC,35.55167,-78.3075,CORROSION,EXTERNAL,5.7,4.9,0.8,NO,NO,YES,0.0,145000.0,900.0,0.0,375000.0,100000.0,0.0,620900,9,5
1366,2013,ONSHORE,UNDERGROUND,CRUDE OIL,LOS ANGELES,LA,CA,33.949629,-118.370221,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,10.0,5.0,5.0,NO,NO,YES,0.0,96278.0,1000.0,0.0,2861558.0,130033.0,18256.0,3107125,9,8
1367,2013,ONSHORE,UNDERGROUND,CRUDE OIL,BAY CITY,WHARTON,TX,29.146389,-96.0775,CORROSION,INTERNAL,150.0,150.0,0.0,NO,NO,YES,,15000.0,750.0,0.0,20000.0,150000.0,0.0,185750,9,9
1368,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,LINCOLN,OK,35.936195,-96.748525,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,6.0,6.0,0.0,NO,NO,NO,0.0,25.0,212.0,0.0,2000.0,0.0,0.0,2237,9,9
1369,2013,ONSHORE,UNDERGROUND,CRUDE OIL,COMPTON,LOS ANGELES,CA,33.8630556,-118.2166667,CORROSION,INTERNAL,0.6,0.6,0.0,NO,NO,YES,0.0,0.0,60.0,0.0,38000.0,0.0,0.0,38060,9,12
1370,2013,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PINON,OTERO,NM,32.359487,-105.337417,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,2491.0,0.0,2491.0,NO,NO,YES,0.0,500000.0,90596.0,0.0,0.0,0.0,0.0,590596,9,12
1371,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LINDEN,UNION ,NJ,40.6082833,-74.2117528,INCORRECT OPERATION,INCORRECT VALVE POSITION,3.81,1.43,2.38,NO,NO,YES,0.0,0.0,200.0,0.0,14248.0,0.0,0.0,14448,9,14
1372,2013,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",WAKA,OCHILTREE,TX,36.086068,-101.046424,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,4.0,0.0,4.0,NO,NO,NO,0.0,194000.0,40.0,0.0,15000.0,0.0,7000.0,216040,9,17
1373,2013,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MEDFORD,GRANT,OK,36.77414,-97.75689,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,4.0,0.0,4.0,NO,NO,YES,0.0,100.0,170.0,0.0,30.0,0.0,0.0,300,9,18
1374,2013,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",BLAIN,PERRY,PA,40.351944,-77.51333,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.04,0.0,0.04,NO,NO,YES,0.0,0.0,200.0,0.0,0.0,0.0,57000.0,57200,9,19
1375,2013,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",FROST,FARIBAULT,MN,43.58698,-93.9091,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",16.43,0.0,16.43,NO,NO,YES,,4000.0,1324.0,1000.0,12000.0,40000.0,0.0,58324,9,23
1376,2013,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",BRADGATE,HUMBOLDT,IA,42.81144,-94.33013,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",4.52,0.0,4.52,NO,NO,,,5500.0,366.0,2400.0,12000.0,30000.0,0.0,50266,9,23
1377,2013,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",SOLOMAN,OTTAWA,KS,39.02942,-97.38027,INCORRECT OPERATION,INCORRECT INSTALLATION,0.2,0.0,0.2,NO,NO,YES,0.0,141500.0,10.0,0.0,10000.0,0.0,0.0,151510,9,23
1378,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,TEMPLE,BELL,TX,31.215,-97.4765,INCORRECT OPERATION,OTHER INCORRECT OPERATION,5.0,0.0,5.0,NO,NO,YES,0.0,8700.0,498.0,0.0,21192.0,15444.0,0.0,45834,9,24
1379,2013,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MACUNGIE,LEHIGH,PA,40.519942,-75.532336,ALL OTHER CAUSES,MISCELLANEOUS,3.5,0.0,3.5,NO,NO,,,145608.0,411.0,0.0,1603.0,16000.0,4739.0,168361,9,26
1380,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GALENA PARK,HARRIS,TX,29.72979,-95.22212,INCORRECT OPERATION,INCORRECT VALVE POSITION,1.0,1.0,0.0,NO,NO,YES,0.0,250.0,125.0,0.0,250.0,0.0,0.0,625,9,26
1381,2013,ONSHORE,UNDERGROUND,CRUDE OIL,KALKASKA,KALKASKA,MI,44.788806,-85.154688,CORROSION,INTERNAL,2.45,2.45,0.0,YES,NO,YES,0.0,5000.0,245.0,0.0,5000.0,11524.0,0.0,21769,9,27
1382,2013,ONSHORE,UNDERGROUND,CRUDE OIL,KALKASKA,KALKASKA,MI,44.7937698,-85.152195,CORROSION,INTERNAL,5.65,5.65,0.0,NO,NO,YES,0.0,10000.0,565.0,0.0,5000.0,26889.0,0.0,42454,9,27
1383,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,HUMBOLDT,ALLEN,KS,37.79167,-95.42361,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.12,0.12,0.0,NO,NO,NO,0.0,30000.0,0.0,0.0,15000.0,15000.0,0.0,60000,9,29
1384,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AMARILLO,POTTER,TX,35.265278,-101.890833,INCORRECT OPERATION,INCORRECT INSTALLATION,34.0,26.0,8.0,NO,NO,,0.0,0.0,4500.0,0.0,0.0,100000.0,0.0,104500,9,30
1385,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,JONES CREEK,BRAZORIA,TX,28.949448,-95.430748,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.0,0.0,0.0,YES,NO,NO,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,5000,9,30
1386,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,ODESSA,MIDLAND,TX,31.655975,-102.24834,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,10.0,10.0,0.0,NO,NO,YES,0.0,1000.0,1000.0,0.0,0.0,45000.0,0.0,47000,10,1
1387,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HUNTSVILLE,WALKER,TX,30.84377614,-95.49514204,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.48,3.48,0.0,NO,NO,YES,0.0,15000.0,250.0,0.0,30000.0,0.0,0.0,45250,10,3
1388,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,MIDLAND,MIDLAND,TX,32.02343,-102.01767,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,1.0,0.0,NO,NO,NO,0.0,50.0,100.0,0.0,450.0,0.0,0.0,600,10,5
1389,2013,ONSHORE,UNDERGROUND,CRUDE OIL,TYLER,SMITH,TX,32.28981,-95.38024,CORROSION,EXTERNAL,30.0,20.0,10.0,NO,NO,YES,0.0,73503.0,1003.0,0.0,124515.0,67236.0,0.0,266257,10,5
1390,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,VENTURA,,CA,34.314349,-119.298397,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,500.0,490.0,10.0,NO,NO,YES,0.0,1000.0,0.0,0.0,166000.0,23000.0,0.0,190000,10,6
1391,2013,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MONT BELVIEU,CHAMBERS,TX,29.854022,-94.892908,INCORRECT OPERATION,INCORRECT INSTALLATION,13.0,0.0,13.0,NO,NO,NO,0.0,15.0,619.0,0.0,0.0,0.0,0.0,634,10,10
1392,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MS,31.97435,-89.58269,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.36,0.36,0.0,NO,NO,NO,,0.0,15.0,0.0,0.0,35.0,0.0,50,10,13
1393,2013,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ANAHEIM,ORANGE,CA,33.86657,-117.838615,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,133.0,113.0,20.0,NO,NO,YES,21.0,0.0,18660.0,0.0,30000.0,215000.0,0.0,263660,10,14
1394,2013,ONSHORE,UNDERGROUND,CRUDE OIL,LONG BEACH,LOS ANGELES,CA,33.769722,-118.208889,CORROSION,EXTERNAL,6.0,6.0,0.0,NO,NO,YES,0.0,53000.0,600.0,0.0,85000.0,227000.0,0.0,365600,10,14
1395,2013,ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),,SMITH,MS,31.93103,-89.51142,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.1,0.0,0.1,NO,NO,YES,0.0,70000.0,86721.0,0.0,0.0,500.0,0.0,157221,10,15
1396,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CADDO MILLS,HUNT,TX,33.03568558,-96.20079871,CORROSION,EXTERNAL,0.8,0.8,0.0,NO,NO,NO,0.0,15000.0,150.0,0.0,8000.0,0.0,0.0,23150,10,15
1397,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SCOTTSVILLE,MONROE,NY,43.0456,-77.74824,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,0.07,0.07,0.0,NO,NO,NO,,198899.0,0.0,0.0,56000.0,0.0,0.0,254899,10,16
1398,2013,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,29.717115,-95.17842,NATURAL FORCE DAMAGE,EARTH MOVEMENT,0.76,0.76,0.0,NO,NO,NO,,476737.0,30.0,0.0,145967.0,5000.0,0.0,627734,10,17
1399,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,ARTESIA,EDDY,NM,32.782062,-103.960134,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,20.0,0.0,20.0,NO,NO,YES,0.0,50.0,2000.0,0.0,4000.0,20000.0,0.0,26050,10,18
1400,2013,ONSHORE,UNDERGROUND,CRUDE OIL,WINK,WINKLER,TX,31.76976,-103.1764,CORROSION,INTERNAL,1.75,0.5,1.25,NO,NO,YES,0.0,57354.0,170.0,0.0,2623.0,2456.0,0.0,62603,10,20
1401,2013,ONSHORE,UNDERGROUND,CRUDE OIL,BILLINGS,NOBLE,OK,36.4302,-97.45631,CORROSION,EXTERNAL,7.0,0.0,7.0,NO,NO,YES,0.0,2300.0,700.0,0.0,7000.0,0.0,0.0,10000,10,22
1402,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,GARDENDALE,LA SALLE,TX,28.5088889,-99.2227778,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.48,0.48,0.0,NO,NO,YES,0.0,30000.0,48.0,0.0,6000.0,10000.0,0.0,46048,10,22
1403,2013,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ABILENE,TAYLOR,TX,32.36876,-99.65356,CORROSION,EXTERNAL,8.0,0.0,8.0,NO,NO,NO,0.0,20000.0,336.0,0.0,0.0,0.0,0.0,20336,10,23
1404,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,PT. ARTHUR,JEFFERSON,TX,29.89936,-93.955483,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.24,0.24,0.0,NO,NO,NO,0.0,500.0,25.0,0.0,2000.0,0.0,0.0,2525,10,23
1405,2013,ONSHORE,ABOVEGROUND,CRUDE OIL,MCKITTRICK,KERN,CA,35.3496,-119.654007,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,0.16,0.16,0.0,NO,NO,YES,0.0,1000.0,15.0,0.0,2000.0,1600.0,0.0,4615,10,28
1406,2013,ONSHORE,UNDERGROUND,CRUDE OIL,SMITHVILLE,FAYETTE,TX,29.92317489,-97.1231789,CORROSION,EXTERNAL,400.0,393.0,7.0,NO,NO,YES,0.0,3762189.0,40000.0,1634497.0,5720325.0,78688.0,0.0,11235699,10,28
1407,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BLUE MOUND,CHRISTIAN,IL,39.70736769,-89.17722989,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.17,1.17,0.0,NO,NO,NO,0.0,1000.0,150.0,0.0,15000.0,0.0,0.0,16150,10,29
1408,2013,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",760 ROOSEVELT AVENUE,MIDDLESEX,NJ,40.588583,-74.21558,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.08,0.0,0.08,YES,NO,NO,0.0,0.0,20.0,0.0,500.0,1000.0,0.0,1520,10,30
